iter	RMSE
562	0.05579419246
563	0.05574679695
564	0.05569582976
565	0.05558585008
566	0.05557500461
567	0.05547682593
568	0.05541159589
569	0.05531519942
570	0.05523210163
571	0.05515651589
572	0.05508528833
573	0.05506088489
574	0.05496868101
575	0.0548607528
576	0.0547710485
577	0.05476683374
578	0.05467538096
579	0.05458924298
580	0.05455011171
581	0.05443402072
582	0.05435784212
583	0.05428543125
584	0.05421488262
585	0.05418668627
586	0.05411850658
587	0.05411026271
588	0.05406604599
589	0.05399890024
590	0.05394901918
591	0.05390088448
592	0.05387308889
593	0.05375559518
594	0.0536553907
595	0.05354838454
596	0.0534499886
597	0.05342500576
598	0.05330812688
599	0.05321386527
600	0.05319205811
601	0.05308536252
602	0.05304289987
603	0.05302702977
604	0.05292916338
605	0.05286574306
606	0.05284251037
607	0.05273582779
608	0.05258024455
609	0.05247313106
610	0.05244687261
611	0.05242235972
612	0.05234941209
613	0.05227853402
614	0.05217631429
615	0.05211037503
616	0.05204479774
617	0.05201677522
618	0.05198394806
619	0.05195560347
620	0.05190758732
621	0.05180181285
622	0.05173031093
623	0.05164663103
624	0.0515798996
625	0.05148666745
626	0.0514190495
627	0.05139269383
628	0.05133547851
629	0.05132129286
630	0.05122686762
631	0.05117279767
632	0.05110126156
633	0.05105761329
634	0.05099901033
635	0.05093264023
636	0.0509227917
637	0.05089273432
638	0.05084577739
639	0.05075585408
640	0.05067319283
641	0.05060805233
642	0.05056080227
643	0.050547886
644	0.05047750105
645	0.05041781513
646	0.05035838018
647	0.05027505184
648	0.05024799977
649	0.05020380531
650	0.05012823378
651	0.05002051364
652	0.04993725851
653	0.04988494472
654	0.04982708567
655	0.04977567873
656	0.04964907777
657	0.04957209488
658	0.04953084985
659	0.04947299787
660	0.0494154169
661	0.04935379055
662	0.04929953596
663	0.04923676852
664	0.04915478045
665	0.04909759706
666	0.04904549175
667	0.0490425055
668	0.04898368032
669	0.04894226497
670	0.04886930138
671	0.04875991431
672	0.04868862338
673	0.04867018468
674	0.04859569919
675	0.04854636522
676	0.04846941922
677	0.04839694483
678	0.04833611586
679	0.04833296821
680	0.04825944394
681	0.04817425444
682	0.04815718277
683	0.04814432225
684	0.0480679783
685	0.04799710388
686	0.04791012645
687	0.04781293422
688	0.04773483468
689	0.04767910961
690	0.04764656713
691	0.04760890517
692	0.04754284564
693	0.04747994001
694	0.04745736802
695	0.04738009989
696	0.04729424453
697	0.04720060959
698	0.04712517043
699	0.04709230261
700	0.0470601651
701	0.04698063048
702	0.04693852835
703	0.04690104826
704	0.04682672599
705	0.04675708664
706	0.04665885994
707	0.04661200655
708	0.04653867323
709	0.04649709776
710	0.04644016354
711	0.04640034369
712	0.0463179724
713	0.04627249225
714	0.04625562268
715	0.04618561192
716	0.04611685311
717	0.04603540537
718	0.04596939002
719	0.04592478836
720	0.04586217393
721	0.04582908719
722	0.04578203804
723	0.04571930764
724	0.04566314224
725	0.04566099443
726	0.04559065673
727	0.04553001247
728	0.0454688531
729	0.0454020305
730	0.04536325167
731	0.04529398527
732	0.04523378691
733	0.04515745713
734	0.04511937773
735	0.04506328289
736	0.04495572691
737	0.04486761414
738	0.04483460038
739	0.04476575348
740	0.04469594506
741	0.04465589873
742	0.0445739002
743	0.04450437507
744	0.04445086166
745	0.0443789745
746	0.04430979867
747	0.04430827514
748	0.04424147147
749	0.04413968522
750	0.04408712351
751	0.04403544025
752	0.04401143319
753	0.04396561702
754	0.04395664229
755	0.04387261528
756	0.04381712465
757	0.04377749089
758	0.04373225158
759	0.0436672547
760	0.04359744866
761	0.04356096092
762	0.04352515412
763	0.04344421203
764	0.04340282709
765	0.04331593803
766	0.04327498936
767	0.04323202692
768	0.04312432253
769	0.04305185341
770	0.04302966737
771	0.04297747833
772	0.04291404273
773	0.04280368078
774	0.04275608732
775	0.042697508
776	0.04267353906
777	0.04266369522
778	0.04260448848
779	0.04255584165
780	0.04249532273
781	0.04243907977
782	0.04242407845
783	0.04236765385
784	0.04229097665
785	0.04228659644
786	0.04227660243
787	0.04225043424
788	0.04221325987
789	0.04217129005
790	0.04212918296
791	0.04206868612
792	0.04200451827
793	0.04193920084
794	0.0418951013
795	0.04181553489
796	0.04177841418
797	0.04170092192
798	0.04164096486
799	0.04160377146
800	0.04155678328
801	0.04152762837
802	0.04152561275
803	0.04150766929
804	0.04149372681
805	0.0414485365
806	0.04138023353
807	0.04135282915
808	0.04129544246
809	0.04123770775
810	0.04116391753
811	0.04110956838
812	0.04105119652
813	0.04100440715
814	0.04093966183
815	0.04087236899
816	0.04084194618
817	0.04076973205
818	0.04070424294
819	0.04067503772
820	0.0406451716
821	0.04058026483
822	0.04050353019
823	0.04042610059
824	0.04036659689
825	0.04034347994
826	0.04028689344
827	0.04023345311
828	0.04019583956
829	0.04011235295
830	0.04008108422
831	0.04002507853
832	0.03996216815
833	0.03993859551
834	0.03990897988
835	0.0398470116
836	0.03978110555
837	0.03970420221
838	0.03965439448
839	0.03961259127
840	0.03955754998
841	0.03951509473
842	0.03946822983
843	0.0394349992
844	0.03938315271
845	0.03934572463
846	0.0392850577
847	0.03926678867
848	0.0392302922
849	0.03919454515
850	0.03914761181
851	0.0390804737
852	0.03901774614
853	0.03898370295
854	0.03892588672
855	0.03889842098
856	0.03886410423
857	0.03884055276
858	0.0388073123
859	0.03879385088
860	0.03875039704
861	0.03870136455
862	0.03863263838
863	0.03858332013
864	0.03856879186
865	0.03848292084
866	0.0384270097
867	0.03839429805
868	0.03836066789
869	0.03829674217
870	0.0382442071
871	0.03821414733
872	0.03818225105
873	0.03808409123
874	0.03806962054
875	0.03803491796
876	0.03797637951
877	0.03795956944
878	0.03790270222
879	0.03783551509
880	0.03776674184
881	0.03772849969
882	0.03771453703
883	0.03766429989
884	0.03762803827
885	0.03757750378
886	0.03753582708
887	0.03749139229
888	0.03745598832
889	0.03740433643
890	0.03732951926
891	0.03728859077
892	0.03722800354
893	0.03716551173
894	0.03713266892
895	0.0370770922
896	0.03706843042
897	0.03701357115
898	0.03697828229
899	0.03696608227
900	0.03688116958
901	0.03684030732
902	0.03677192396
903	0.03672104089
904	0.03666023128
905	0.03662381605
906	0.03660962949
907	0.03657705387
908	0.03655039621
909	0.03649230805
910	0.03644452638
911	0.03641962508
912	0.03639930927
913	0.03638460794
914	0.03630318212
915	0.03628944861
916	0.03626206642
917	0.03617392692
918	0.03612721954
919	0.03608515705
920	0.0360380946
921	0.03600486061
922	0.03595978245
923	0.0359302349
924	0.03591318149
925	0.03587885023
926	0.03584031922
927	0.03578215925
928	0.03577214984
929	0.03570890535
930	0.03567031931
931	0.03563645312
932	0.035580646
933	0.03555179442
934	0.03551813476
935	0.03548298641
936	0.03546020799
937	0.03544276951
938	0.03541919444
939	0.03538045199
940	0.03534601297
941	0.03528529803
942	0.03525070428
943	0.03521222139
944	0.03518190069
945	0.03515377414
946	0.03509962712
947	0.03508127735
948	0.03504802929
949	0.03498535224
950	0.0349681549
951	0.03494154731
952	0.03493192396
953	0.03491820986
954	0.03487360755
955	0.0348284749
956	0.0348057034
957	0.03477973943
958	0.03474653526
959	0.03469274595
960	0.03466311962
961	0.03460587575
962	0.03455725037
963	0.03453727789
964	0.03449438172
965	0.03444770376
966	0.03438885666
967	0.03434177098
968	0.034269248
969	0.03426137455
970	0.0342336412
971	0.03419320134
972	0.03416502272
973	0.03413848412
974	0.03409375852
975	0.03401893924
976	0.03397796498
977	0.03395063897
978	0.03389791557
979	0.03388564964
980	0.03382348975
981	0.03378557813
982	0.03375960303
983	0.03373831513
984	0.03370679058
985	0.03366409694
986	0.03361265674
987	0.03357747463
988	0.03355645702
989	0.03349066776
990	0.03348519825
991	0.03343182984
992	0.03339790667
993	0.03335899935
994	0.03331558102
995	0.03331108184
996	0.03327523884
997	0.03320363539
998	0.03315391338
999	0.03311706739
